Id,Time
1410233958715,3
1410233958720,4
1410233958722,3
1410233958726,3
1410233958730,4
1410233958734,4
1410233958738,4
1410233958742,4
1410233958745,3
1410233958749,3
1410233958753,4
1410233958757,4
1410233958761,4
1410233958765,4
1410233958769,4
1410233958773,4
1410233958777,4
1410233958781,4
1410233958784,3
1410233958796,10
1410233958799,11
1410233958803,4
1410233958806,4
1410233958810,4
1410233958814,4
1410233958828,14
1410233958831,3
1410233958835,3
1410233958839,3
1410233958843,4
1410233958847,4
1410233958851,4
1410233958866,15
1410233958870,4
1410233958875,4
1410233958879,4
1410233958883,4
1410233958887,4
1410233958892,4
1410233958895,5
1410233958899,4
1410233958923,24
1410233958927,4
1410233958930,3
1410233958934,3
1410233958938,3
1410233958942,4
1410233958946,4
1410233958950,4
1410233958953,3
1410233958957,3
1410233958961,3
1410233958965,4
1410233958969,4
1410233958972,3
1410233958976,3
1410233958980,4
1410233958984,3
1410233958988,4
1410233958992,4
1410233958996,4
1410233959000,4
1410233959004,4
1410233959008,4
1410233959012,4
1410233959015,3
1410233959019,3
1410233959023,4
1410233959035,12
1410233959039,4
1410233959043,4
1410233959047,4
1410233959051,4
1410233959059,8
1410233959064,3
1410233959067,4
1410233959071,3
1410233959074,3
1410233959078,3
1410233959081,3
1410233959086,4
1410233959088,4
1410233959093,3
1410233959095,3
1410233959100,3
1410233959103,4
1410233959107,4
1410233959111,4
1410233959115,4
1410233959119,4
1410233959122,3
1410233959126,3
1410233959129,3
1410233959133,3
1410233959137,4
1410233959141,4
1410233959145,4
1410233959149,4
1410233959153,4
1410233959157,4
1410233959161,3
1410233959165,3
1410233959169,4
1410233959173,4
1410233959177,4
1410233959197,20
1410233959209,12
1410233959213,3
1410233959218,4
1410233959222,4
1410233959226,4
1410233959230,4
1410233959234,4
1410233959238,4
1410233959241,3
1410233959245,3
1410233959271,26
1410233959276,5
1410233959280,4
1410233959284,4
1410233959288,3
1410233959293,3
1410233959296,4
1410233959300,4
1410233959304,4
1410233959308,4
1410233959311,3
1410233959315,3
1410233959319,4
1410233959323,4
1410233959327,4
1410233959331,4
1410233959335,4
1410233959339,4
1410233959344,5
1410233959349,5
1410233959353,4
1410233959357,4
1410233959361,4
1410233959365,4
1410233959369,4
1410233959373,4
1410233959388,15
1410233959392,4
1410233959396,4
1410233959400,4
1410233959404,4
1410233959408,4
1410233959411,3
1410233959417,4
1410233959420,5
1410233959438,18
1410233959443,5
1410233959447,4
1410233959451,4
1410233959459,3
1410233959462,4
1410233959466,4
1410233959470,4
1410233959474,4
1410233959478,4
1410233959482,4
1410233959486,4
1410233959490,4
1410233959494,4
1410233959498,4
1410233959502,4
1410233959506,4
1410233959510,4
1410233959513,3
1410233959517,3
1410233959520,4
1410233959524,3
1410233959528,3
1410233959533,5
1410233959537,4
1410233959540,4
1410233959544,4
1410233959548,4
1410233959552,4
1410233959556,4
1410233959560,3
1410233959563,4
1410233959568,4
1410233959572,4
1410233959576,4
1410233959580,4
1410233959583,3
1410233959587,3
1410233959591,4
1410233959595,4
1410233959599,4
1410233959603,4
1410233959607,4
1410233959611,4
1410233959615,4
1410233959619,4
1410233959623,4
1410233959627,4
1410233959631,4
1410233959635,3
1410233959639,4
1410233959643,4
1410233959647,4
1410233959651,4
1410233959654,3
1410233959658,3
1410233959662,3
1410233959666,4
1410233959670,4
1410233959674,4
1410233959678,4
1410233959682,4
1410233959686,4
1410233959690,4
1410233959694,4
1410233959699,5
1410233959703,3
1410233959707,3
1410233959711,4
1410233959758,47
1410233959763,5
1410233959768,4
1410233959772,4
1410233959778,4
1410233959780,4
1410233959791,9
1410233959794,10
1410233959799,4
1410233959804,5
1410233959808,4
1410233959812,4
1410233959816,4
1410233959819,3
1410233959823,3
1410233959827,4
1410233959831,4
1410233959835,4
1410233959839,4
1410233959843,4
1410233959847,4
1410233959875,28
1410233959880,5
1410233959885,5
1410233959890,5
1410233959894,4
1410233959899,4
1410233959904,4
1410233959910,6
1410233959923,13
1410233959929,6
1410233959934,5
1410233959939,5
1410233959943,4
1410233959947,3
1410233959952,3
1410233959955,4
1410233959959,4
1410233959963,4
1410233959967,4
1410233959970,3
1410233959974,3
1410233959978,3
1410233959982,4
1410233959986,4
1410233959997,11
1410233960001,3
1410233960005,4
1410233960009,4
1410233960013,3
1410233960018,4
1410233960022,4
1410233960025,3
1410233960030,4
1410233960034,4
1410233960038,4
1410233960042,4
1410233960045,4
1410233960049,4
1410233960052,3
1410233960056,3
1410233960060,3
1410233960064,4
1410233960068,4
1410233960071,3
1410233960075,3
1410233960079,4
1410233960083,4
1410233960087,4
1410233960090,3
1410233960094,3
1410233960098,3
1410233960102,4
1410233960106,4
1410233960110,4
1410233960114,4
1410233960118,4
1410233960121,3
1410233960125,3
1410233960130,3
1410233960133,4
1410233960137,4
1410233960141,4
1410233960144,3
1410233960148,3
1410233960152,4
1410233960156,4
1410233960160,4
1410233960164,4
1410233960167,3
1410233960171,3
1410233960175,3
1410233960179,3
1410233960183,4
1410233960188,5
1410233960192,4
1410233960196,4
1410233960216,20
1410233960220,4
1410233960224,3
1410233960228,4
1410233960232,3
1410233960236,4
1410233960239,3
1410233960243,3
1410233960247,3
1410233960251,4
1410233960255,4
1410233960258,3
1410233960262,3
1410233960266,4
1410233960270,4
1410233960274,4
1410233960278,4
1410233960282,3
1410233960286,4
1410233960290,4
1410233960293,3
1410233960297,4
1410233960301,4
1410233960305,4
1410233960311,6
1410233960314,3
1410233960318,3
1410233960322,4
1410233960326,3
1410233960330,4
1410233960334,4
1410233960338,4
1410233960341,3
1410233960346,4
1410233960350,4
1410233960355,5
1410233960369,14
1410233960373,4
1410233960384,10
1410233960388,4
1410233960393,4
1410233960397,4
1410233960401,4
1410233960404,3
1410233960408,3
1410233960412,3
1410233960415,4
1410233960419,4
1410233960423,4
1410233960427,3
1410233960431,3
1410233960435,3
1410233960439,4
1410233960443,4
1410233960446,3
1410233960450,4
1410233960474,23
1410233960477,24
1410233960481,3
1410233960486,3
1410233960489,4
1410233960493,4
1410233960497,4
1410233960500,3
1410233960508,7
1410233960512,4
1410233960516,4
1410233960520,4
1410233960523,3
1410233960527,3
1410233960531,3
1410233960535,4
1410233960538,3
1410233960542,3
1410233960546,4
1410233960550,4
1410233960554,4
1410233960558,4
1410233960562,4
1410233960566,4
1410233960570,4
1410233960574,4
1410233960579,3
1410233960583,5
1410233960587,4
1410233960591,4
1410233960607,16
1410233960612,5
1410233960617,5
1410233960621,3
1410233960625,3
1410233960628,4
1410233960632,4
1410233960636,4
1410233960640,4
1410233960644,4
1410233960648,4
1410233960652,4
1410233960656,4
1410233960659,3
1410233960663,3
1410233960667,3
1410233960671,4
1410233960675,3
1410233960678,3
1410233960683,4
1410233960686,4
1410233960690,4
1410233960694,4
1410233960698,4
1410233960702,4
1410233960705,3
1410233960709,3
1410233960713,3
1410233960717,4
1410233960721,4
1410233960725,4
1410233960729,4
1410233960733,4
1410233960737,4
1410233960741,4
1410233960745,4
1410233960748,3
1410233960752,3
1410233960756,3
1410233960759,4
1410233960763,4
1410233960767,4
1410233960770,3
1410233960784,13
1410233960788,4
1410233960791,3
1410233960797,4
1410233960800,5
1410233960803,3
1410233960807,3
1410233960810,4
1410233960814,3
1410233960818,4
1410233960822,4
1410233960826,4
1410233960830,4
1410233960834,4
1410233960839,4
1410233960843,3
1410233960847,4
1410233960853,6
1410233960857,4
1410233960861,4
1410233960864,3
1410233960868,3
1410233960872,4
1410233960877,4
1410233960881,3
1410233960885,3
1410233960889,4
1410233960893,4
1410233960896,3
1410233960900,3
1410233960904,3
1410233960907,3
1410233960911,4
1410233960915,4
1410233960919,4
1410233960923,4
1410233960927,4
1410233960937,10
1410233960941,3
1410233960945,3
1410233960949,3
1410233960953,4
1410233960957,4
1410233960961,4
1410233960965,4
1410233960970,4
1410233960974,4
1410233960978,4
1410233960982,4
1410233960986,4
1410233960989,3
1410233960993,4
1410233960997,4
1410233961001,4
1410233961005,4
1410233961008,3
1410233961012,3
1410233961029,17
1410233961035,5
1410233961037,3
1410233961041,3
1410233961045,4
1410233961048,3
1410233961052,3
1410233961056,4
1410233961060,4
1410233961064,4
1410233961067,3
1410233961071,3
1410233961075,4
1410233961079,4
1410233961083,4
1410233961087,4
1410233961091,4
1410233961095,4
1410233961099,4
1410233961102,4
1410233961105,3
1410233961110,3
1410233961113,4
1410233961117,3
1410233961123,6
1410233961127,4
1410233961130,3
1410233961134,3
1410233961138,3
1410233961161,22
1410233961164,23
1410233961170,3
1410233961173,4
1410233961177,4
1410233961180,3
1410233961184,3
1410233961188,3
1410233961192,4
1410233961196,4
1410233961201,5
1410233961205,4
1410233961208,3
1410233961212,3
1410233961227,15
1410233961231,4
1410233961234,3
1410233961239,4
1410233961242,3
1410233961246,3
1410233961250,4
1410233961253,3
1410233961258,3
1410233961261,4
1410233961265,4
1410233961268,3
1410233961279,10
1410233961283,11
1410233961287,4
1410233961291,3
1410233961296,3
1410233961299,4
1410233961303,4
1410233961307,4
1410233961310,3
1410233961315,4
1410233961319,4
1410233961322,3
1410233961326,3
1410233961330,3
1410233961334,4
1410233961338,4
1410233961353,15
1410233961357,4
1410233961360,4
1410233961364,4
1410233961367,3
1410233961371,3
1410233961375,4
1410233961398,23
1410233961402,4
1410233961425,23
1410233961429,4
1410233961433,4
1410233961436,3
1410233961440,4
1410233961444,4
1410233961448,4
1410233961452,4
1410233961455,3
1410233961459,3
1410233961463,3
1410233961478,15
1410233961494,15
1410233961498,4
1410233961502,4
1410233961506,3
1410233961509,4
1410233961514,3
1410233961517,4
1410233961521,3
1410233961525,4
1410233961529,4
1410233961534,5
1410233961538,4
1410233961542,4
1410233961545,3
1410233961549,4
1410233961553,3
1410233961557,4
1410233961561,4
1410233961565,4
1410233961568,3
1410233961573,4
1410233961577,4
1410233961580,3
1410233961610,29
1410233961614,4
1410233961619,4
1410233961623,4
1410233961628,3
1410233961631,4
1410233961635,4
1410233961638,3
1410233961642,3
1410233961646,4
1410233961650,4
1410233961654,4
1410233961658,4
1410233961662,4
1410233961666,4
1410233961670,4
1410233961732,62
