Id,Time
1410233883937,1
1410233883938,1
1410233883939,1
1410233883940,1
1410233883941,1
1410233883942,1
1410233883943,1
1410233883944,1
1410233883945,1
1410233883947,1
1410233883948,1
1410233883949,1
1410233883950,1
1410233883951,1
1410233883952,1
1410233883953,1
1410233883954,1
1410233883955,1
1410233883956,1
1410233883957,1
1410233883958,1
1410233883959,1
1410233883960,1
1410233883961,1
1410233883962,1
1410233883963,1
1410233883965,2
1410233883966,1
1410233883967,1
1410233883968,1
1410233883969,1
1410233883970,1
1410233883971,1
1410233883972,1
1410233883973,1
1410233883974,1
1410233883975,1
1410233883976,1
1410233883977,1
1410233883978,1
1410233883979,1
1410233883981,1
1410233883982,1
1410233883983,1
1410233883984,1
1410233883985,1
1410233883986,1
1410233883987,1
1410233883988,0
1410233883990,1
1410233883991,1
1410233883992,1
1410233883993,1
1410233883994,1
1410233883995,1
1410233883996,1
1410233883997,1
1410233883998,1
1410233883999,1
1410233884000,1
1410233884001,1
1410233884003,2
1410233884004,1
1410233884006,1
1410233884007,1
1410233884008,1
1410233884009,1
1410233884010,1
1410233884011,1
1410233884012,1
1410233884013,1
1410233884014,1
1410233884015,1
1410233884016,1
1410233884017,1
1410233884019,2
1410233884020,1
1410233884021,1
1410233884022,1
1410233884023,1
1410233884024,1
1410233884025,1
1410233884027,2
1410233884028,1
1410233884029,1
1410233884031,2
1410233884032,1
1410233884033,1
1410233884034,1
1410233884035,1
1410233884036,1
1410233884038,2
1410233884039,1
1410233884040,1
1410233884041,1
1410233884042,1
1410233884043,1
1410233884044,1
1410233884045,1
1410233884046,1
1410233884047,1
1410233884048,1
1410233884049,1
1410233884050,1
1410233884052,1
1410233884053,1
1410233884054,1
1410233884055,1
1410233884056,1
1410233884057,1
1410233884059,2
1410233884060,1
1410233884061,1
1410233884062,1
1410233884063,1
1410233884064,1
1410233884065,1
1410233884066,1
1410233884068,1
1410233884069,1
1410233884070,1
1410233884071,1
1410233884072,1
1410233884073,1
1410233884075,2
1410233884075,0
1410233884076,1
1410233884078,1
1410233884079,1
1410233884080,1
1410233884081,1
1410233884082,1
1410233884083,1
1410233884084,1
1410233884085,1
1410233884086,1
1410233884087,1
1410233884089,2
1410233884090,1
1410233884091,1
1410233884092,1
1410233884093,1
1410233884094,1
1410233884095,1
1410233884096,1
1410233884098,2
1410233884099,1
1410233884100,1
1410233884101,1
1410233884102,1
1410233884103,1
1410233884104,1
1410233884105,1
1410233884106,1
1410233884107,1
1410233884108,1
1410233884109,1
1410233884110,1
1410233884111,0
1410233884113,1
1410233884114,1
1410233884115,1
1410233884116,1
1410233884117,1
1410233884118,1
1410233884119,1
1410233884120,1
1410233884122,2
1410233884123,1
1410233884124,1
1410233884125,1
1410233884126,1
1410233884127,1
1410233884128,1
1410233884129,1
1410233884130,1
1410233884131,1
1410233884132,1
1410233884133,1
1410233884134,1
1410233884135,1
1410233884136,1
1410233884137,1
1410233884138,1
1410233884139,1
1410233884140,1
1410233884142,2
1410233884143,1
1410233884144,1
1410233884145,1
1410233884146,1
1410233884147,1
1410233884148,1
1410233884149,1
1410233884150,1
1410233884151,1
1410233884152,1
1410233884153,1
1410233884154,1
1410233884155,1
1410233884156,1
1410233884157,1
1410233884158,1
1410233884159,1
1410233884160,1
1410233884161,1
1410233884162,1
1410233884163,1
1410233884164,1
1410233884165,1
1410233884166,1
1410233884167,0
1410233884168,0
1410233884170,2
1410233884170,0
1410233884172,1
1410233884173,1
1410233884174,1
1410233884175,1
1410233884176,1
1410233884177,1
1410233884178,1
1410233884179,1
1410233884180,1
1410233884181,1
1410233884182,1
1410233884183,1
1410233884184,1
1410233884185,1
1410233884186,1
1410233884187,1
1410233884188,1
1410233884189,1
1410233884190,1
1410233884191,1
1410233884192,1
1410233884193,1
1410233884194,1
1410233884195,1
1410233884196,1
1410233884197,1
1410233884198,1
1410233884199,1
1410233884200,1
1410233884201,1
1410233884202,1
1410233884203,1
1410233884204,1
1410233884205,1
1410233884206,1
1410233884207,1
1410233884209,2
1410233884210,1
1410233884212,2
1410233884213,1
1410233884214,1
1410233884215,1
1410233884216,1
1410233884217,1
1410233884218,1
1410233884219,1
1410233884220,1
1410233884221,1
1410233884222,1
1410233884223,1
1410233884224,1
1410233884225,1
1410233884226,1
1410233884227,1
1410233884228,1
1410233884229,1
1410233884230,1
1410233884231,1
1410233884232,1
1410233884233,1
1410233884234,1
1410233884235,1
1410233884237,1
1410233884238,1
1410233884239,1
1410233884240,1
1410233884241,1
1410233884242,1
1410233884243,1
1410233884244,1
1410233884245,1
1410233884246,1
1410233884247,1
1410233884248,1
1410233884249,1
1410233884250,1
1410233884251,1
1410233884252,1
1410233884253,1
1410233884254,1
1410233884255,1
1410233884256,1
1410233884257,1
1410233884258,1
1410233884259,1
1410233884261,1
1410233884262,1
1410233884263,1
1410233884264,1
1410233884265,1
1410233884266,1
1410233884267,1
1410233884268,1
1410233884269,1
1410233884270,1
1410233884271,1
1410233884272,1
1410233884273,1
1410233884274,1
1410233884275,1
1410233884276,1
1410233884277,0
1410233884279,1
1410233884280,1
1410233884281,1
1410233884282,1
1410233884283,1
1410233884284,1
1410233884285,1
1410233884286,1
1410233884287,1
1410233884288,1
1410233884289,1
1410233884290,1
1410233884291,1
1410233884292,1
1410233884294,2
1410233884295,1
1410233884296,1
1410233884297,1
1410233884298,1
1410233884299,1
1410233884300,1
1410233884301,1
1410233884302,1
1410233884304,1
1410233884305,1
1410233884306,1
1410233884307,1
1410233884308,1
1410233884310,2
1410233884310,0
1410233884312,1
1410233884313,1
1410233884314,1
1410233884315,1
1410233884316,1
1410233884317,1
1410233884318,1
1410233884319,1
1410233884320,1
1410233884322,2
1410233884323,1
1410233884324,1
1410233884325,1
1410233884326,1
1410233884327,0
1410233884329,1
1410233884330,1
1410233884331,1
1410233884332,1
1410233884333,1
1410233884334,1
1410233884335,1
1410233884336,1
1410233884337,1
1410233884338,1
1410233884339,0
1410233884341,1
1410233884342,1
1410233884343,1
1410233884345,2
1410233884346,1
1410233884347,1
1410233884348,1
1410233884349,1
1410233884350,1
1410233884351,1
1410233884352,1
1410233884353,1
1410233884354,1
1410233884355,1
1410233884357,2
1410233884358,1
1410233884359,1
1410233884360,1
1410233884362,2
1410233884363,1
1410233884364,1
1410233884366,2
1410233884367,1
1410233884368,1
1410233884369,1
1410233884370,1
1410233884371,1
1410233884372,1
1410233884374,2
1410233884375,1
1410233884376,1
1410233884377,1
1410233884378,1
1410233884380,1
1410233884382,2
1410233884384,2
1410233884385,1
1410233884386,1
1410233884387,1
1410233884389,2
1410233884390,1
1410233884391,1
1410233884392,1
1410233884393,1
1410233884395,2
1410233884396,1
1410233884398,2
1410233884399,1
1410233884401,2
1410233884402,1
1410233884403,1
1410233884404,1
1410233884405,1
1410233884406,1
1410233884407,1
1410233884408,1
1410233884410,2
1410233884411,1
1410233884413,2
1410233884414,1
1410233884415,1
1410233884417,1
1410233884418,1
1410233884419,1
1410233884421,2
1410233884422,1
1410233884423,1
1410233884424,1
1410233884425,1
1410233884426,1
1410233884428,2
1410233884429,1
1410233884430,1
1410233884431,1
1410233884432,1
1410233884433,1
1410233884435,2
1410233884436,1
1410233884437,1
1410233884439,1
1410233884441,2
1410233884442,1
1410233884443,1
1410233884445,2
1410233884446,1
1410233884447,1
1410233884448,1
1410233884449,1
1410233884451,1
1410233884452,1
1410233884453,1
1410233884454,1
1410233884456,2
1410233884457,1
1410233884458,1
1410233884459,1
1410233884461,2
1410233884462,1
1410233884463,1
1410233884465,2
1410233884466,1
1410233884467,1
1410233884468,1
1410233884469,1
1410233884470,1
1410233884471,1
1410233884472,1
1410233884473,1
1410233884474,1
1410233884476,1
1410233884477,1
1410233884478,1
1410233884479,1
1410233884480,1
1410233884482,2
1410233884483,1
1410233884484,1
1410233884485,1
1410233884486,1
1410233884487,1
1410233884488,1
1410233884490,2
1410233884491,1
1410233884493,2
1410233884494,1
1410233884495,1
1410233884497,2
1410233884498,1
1410233884500,2
1410233884502,2
1410233884504,2
1410233884505,1
1410233884507,1
1410233884508,1
1410233884509,1
1410233884510,1
1410233884511,1
1410233884512,1
1410233884513,1
1410233884514,1
1410233884516,2
1410233884517,1
1410233884518,1
1410233884519,1
1410233884520,1
1410233884521,1
1410233884523,2
1410233884524,1
1410233884525,1
1410233884526,1
1410233884527,1
1410233884528,1
1410233884529,1
1410233884530,1
1410233884531,1
1410233884532,1
1410233884533,1
1410233884534,1
1410233884535,0
1410233884537,1
1410233884538,1
1410233884539,1
1410233884541,1
1410233884542,1
1410233884543,1
1410233884544,1
1410233884546,2
1410233884547,1
1410233884548,1
1410233884549,1
1410233884550,1
1410233884551,1
1410233884552,1
1410233884553,1
1410233884554,1
1410233884555,1
1410233884556,1
1410233884558,1
1410233884559,1
1410233884561,2
1410233884562,1
1410233884563,1
1410233884564,1
1410233884565,1
1410233884566,1
1410233884567,1
1410233884569,2
1410233884570,1
1410233884571,1
1410233884572,1
1410233884573,1
1410233884574,1
1410233884575,1
1410233884577,2
1410233884578,1
1410233884579,1
1410233884580,1
1410233884581,1
1410233884583,1
1410233884585,2
1410233884586,1
1410233884587,1
1410233884588,1
1410233884589,1
1410233884590,1
1410233884591,1
1410233884593,2
1410233884594,1
1410233884595,1
1410233884596,1
1410233884598,2
1410233884599,1
1410233884600,1
1410233884602,2
1410233884604,1
1410233884606,1
1410233884607,1
1410233884608,1
1410233884609,1
1410233884610,1
1410233884611,1
1410233884612,1
1410233884613,1
1410233884614,1
1410233884616,1
1410233884617,1
1410233884619,2
1410233884620,1
1410233884621,1
1410233884623,1
1410233884624,1
1410233884625,1
1410233884627,2
1410233884628,1
1410233884629,1
1410233884630,1
1410233884631,1
1410233884632,1
1410233884633,0
1410233884634,0
1410233884637,2
1410233884638,1
1410233884640,1
1410233884641,1
1410233884642,1
1410233884643,1
1410233884644,1
1410233884645,1
1410233884646,1
1410233884649,3
1410233884650,1
1410233884651,1
1410233884652,1
1410233884654,2
1410233884655,1
1410233884656,1
1410233884657,1
1410233884659,2
1410233884660,1
1410233884661,1
1410233884662,1
1410233884664,1
1410233884665,1
1410233884666,1
1410233884668,1
1410233884669,1
1410233884669,0
1410233884671,1
1410233884672,1
1410233884673,1
1410233884674,1
1410233884675,1
1410233884676,1
1410233884677,1
1410233884678,1
1410233884680,2
1410233884681,1
1410233884682,1
1410233884684,2
1410233884685,1
1410233884686,1
1410233884687,1
1410233884688,1
1410233884689,1
1410233884690,1
1410233884691,1
1410233884692,1
1410233884693,1
1410233884695,1
1410233884696,1
1410233884697,1
1410233884698,1
1410233884699,1
1410233884701,2
1410233884702,1
1410233884703,1
1410233884704,1
1410233884705,1
1410233884706,1
1410233884707,1
1410233884709,2
1410233884710,1
1410233884711,1
1410233884712,1
1410233884713,1
1410233884714,1
1410233884715,0
1410233884716,1
1410233884718,2
1410233884719,1
1410233884721,2
1410233884723,1
1410233884725,2
1410233884732,6
1410233884735,2
1410233884740,5
1410233884743,3
1410233884745,2
1410233884748,3
1410233884749,1
1410233884751,1
1410233884753,1
1410233884755,2
1410233884756,1
1410233884757,1
1410233884759,2
1410233884760,1
1410233884761,1
1410233884762,1
1410233884763,1
1410233884765,1
1410233884766,1
1410233884767,1
1410233884769,2
1410233884770,1
1410233884771,1
1410233884773,2
1410233884774,1
1410233884776,2
1410233884777,1
1410233884779,2
1410233884780,1
1410233884781,1
1410233884783,2
1410233884785,2
1410233884786,1
1410233884787,1
1410233884788,1
1410233884789,1
1410233884790,1
1410233884791,1
1410233884792,1
1410233884793,1
1410233884794,1
1410233884795,1
1410233884796,1
1410233884797,1
1410233884799,2
1410233884801,2
1410233884802,1
1410233884803,1
1410233884804,1
1410233884806,1
1410233884808,2
1410233884810,2
1410233884811,1
1410233884812,1
1410233884813,1
1410233884815,2
1410233884817,2
1410233884818,1
1410233884819,1
1410233884821,2
1410233884822,1
1410233884823,1
1410233884824,1
1410233884826,2
1410233884827,1
1410233884828,1
1410233884830,1
1410233884831,1
1410233884833,2
1410233884834,1
1410233884835,1
1410233884836,1
1410233884837,1
1410233884838,1
1410233884840,2
1410233884841,1
1410233884843,2
1410233884844,1
1410233884845,1
1410233884846,1
1410233884848,2
1410233884850,2
1410233884852,2
1410233884853,1
1410233884854,1
1410233884855,1
1410233884856,1
1410233884857,1
1410233884858,1
1410233884860,2
1410233884861,1
1410233884862,1
1410233884863,1
1410233884864,1
1410233884865,1
1410233884867,2
1410233884868,1
1410233884870,2
1410233884871,1
1410233884872,1
1410233884873,1
1410233884874,1
1410233884875,1
1410233884876,1
1410233884877,1
1410233884878,1
1410233884880,2
1410233884881,1
1410233884882,1
1410233884884,2
1410233884885,1
1410233884886,1
1410233884887,1
1410233884888,1
1410233884890,2
1410233884891,1
1410233884893,2
1410233884894,1
1410233884896,2
1410233884897,1
1410233884899,2
1410233884901,2
1410233884902,1
1410233884904,1
1410233884905,1
1410233884906,1
1410233884907,1
1410233884910,2
1410233884911,1
1410233884912,1
1410233884915,2
1410233884917,2
1410233884918,1
1410233884919,1
1410233884920,1
1410233884921,1
1410233884922,1
1410233884923,1
1410233884924,1
1410233884926,2
1410233884927,1
1410233884929,1
1410233884930,1
1410233884931,1
1410233884932,1
1410233884934,1
1410233884935,1
1410233884936,1
1410233884937,1
1410233884938,1
1410233884940,2
1410233884941,1
1410233884943,2
1410233884944,1
1410233884945,1
1410233884946,1
1410233884948,2
1410233884949,1
1410233884951,1
1410233884952,1
1410233884953,1
1410233884954,1
1410233884955,1
1410233884956,1
1410233884957,1
1410233884958,1
1410233884960,2
1410233884961,1
1410233884962,1
1410233884963,1
1410233884965,2
1410233884966,1
1410233884967,1
1410233884969,1
1410233884970,1
1410233884971,1
1410233884972,1
1410233884973,1
1410233884974,1
1410233884975,1
1410233884977,2
1410233884978,1
1410233884979,1
1410233884981,2
1410233884982,1
1410233884983,1
1410233884984,1
1410233884985,1
1410233884986,1
1410233884987,1
1410233884989,2
1410233884990,1
1410233884991,1
1410233884993,2
1410233884994,1
1410233884996,2
1410233884997,1
1410233884999,2
1410233885001,2
1410233885002,1
1410233885003,1
1410233885004,1
1410233885005,1
1410233885006,1
1410233885007,1
1410233885008,1
1410233885010,2
1410233885011,1
1410233885012,1
1410233885013,1
1410233885015,2
1410233885016,1
1410233885017,1
1410233885019,2
1410233885020,1
1410233885021,1
1410233885022,1
1410233885023,1
1410233885024,1
1410233885025,1
1410233885027,2
1410233885028,1
1410233885029,1
1410233885031,2
1410233885032,1
1410233885033,1
1410233885034,1
1410233885035,1
1410233885036,1
1410233885037,1
1410233885039,2
1410233885040,1
1410233885041,1
1410233885043,2
1410233885044,1
1410233885045,1
1410233885046,1
1410233885047,1
1410233885049,2
1410233885051,1
1410233885052,1
1410233885053,1
1410233885054,1
1410233885056,2
1410233885057,1
1410233885058,1
1410233885059,1
1410233885060,1
1410233885061,1
1410233885062,1
1410233885064,2
1410233885065,1
1410233885067,2
1410233885068,1
1410233885069,1
1410233885071,2
1410233885072,1
1410233885073,1
1410233885074,1
1410233885075,1
1410233885077,2
1410233885078,1
1410233885079,1
1410233885080,1
1410233885082,2
1410233885083,1
1410233885084,1
1410233885085,1
1410233885086,1
1410233885087,1
1410233885088,1
1410233885090,1
1410233885091,1
1410233885092,1
1410233885093,1
1410233885094,1
1410233885095,1
1410233885097,1
1410233885098,1
1410233885100,2
1410233885101,1
1410233885102,1
1410233885103,1
1410233885104,1
1410233885105,1
1410233885106,1
1410233885107,1
1410233885108,1
1410233885110,2
1410233885111,1
1410233885112,1
1410233885113,1
1410233885115,2
1410233885116,1
1410233885118,2
1410233885119,1
1410233885121,2
1410233885122,1
1410233885124,2
1410233885125,1
1410233885127,2
1410233885128,1
1410233885130,2
1410233885131,1
1410233885133,2
1410233885134,1
1410233885136,2
1410233885138,2
1410233885139,1
1410233885141,2
1410233885142,1
1410233885144,1
1410233885145,1
1410233885146,1
1410233885147,1
1410233885149,2
1410233885151,2
1410233885152,1
1410233885153,1
1410233885155,2
1410233885156,1
1410233885157,1
1410233885158,1
1410233885160,2
1410233885161,1
1410233885162,1
1410233885163,1
1410233885164,1
1410233885166,2
1410233885167,1
1410233885169,2
1410233885170,1
1410233885171,1
1410233885172,1
1410233885173,1
1410233885174,1
1410233885176,1
1410233885177,1
1410233885178,1
1410233885179,1
1410233885181,2
1410233885182,1
1410233885184,2
1410233885185,1
1410233885186,1
1410233885187,1
1410233885188,1
1410233885190,2
1410233885191,1
1410233885192,1
1410233885193,1
1410233885194,1
1410233885195,1
1410233885197,2
1410233885198,1
1410233885200,2
1410233885201,1
1410233885202,1
1410233885203,1
1410233885204,1
1410233885205,1
1410233885206,1
1410233885207,1
1410233885208,1
1410233885210,2
1410233885211,1
1410233885212,1
1410233885213,1
1410233885215,2
1410233885216,1
1410233885217,1
1410233885218,1
1410233885220,2
1410233885221,1
1410233885222,1
1410233885223,1
1410233885224,1
1410233885225,1
1410233885227,2
1410233885228,1
1410233885229,1
1410233885231,2
1410233885232,1
1410233885233,1
1410233885234,1
1410233885235,1
1410233885236,1
1410233885237,1
1410233885239,2
1410233885240,1
1410233885242,1
1410233885242,0
1410233885244,1
1410233885245,1
1410233885246,1
1410233885247,1
1410233885249,2
1410233885250,1
1410233885251,1
1410233885253,1
1410233885254,1
1410233885255,1
1410233885256,1
1410233885257,1
1410233885257,0
1410233885258,1
1410233885260,1
1410233885261,1
1410233885262,1
1410233885263,1
1410233885265,2
1410233885266,1
1410233885267,1
1410233885269,2
1410233885270,1
1410233885271,1
1410233885272,1
1410233885273,1
1410233885274,1
1410233885275,1
1410233885276,1
1410233885277,1
1410233885278,1
1410233885279,1
1410233885281,2
1410233885282,1
1410233885284,2
1410233885285,1
1410233885285,0
1410233885286,0
1410233885287,0
1410233885289,1
1410233885290,1
1410233885291,1
1410233885292,1
1410233885293,1
1410233885294,1
1410233885295,1
1410233885296,1
1410233885297,1
1410233885298,1
1410233885299,1
1410233885300,1
1410233885301,1
1410233885302,1
1410233885304,2
1410233885305,1
1410233885306,1
1410233885307,1
1410233885308,1
1410233885309,1
1410233885310,1
1410233885311,1
1410233885312,1
1410233885314,2
1410233885316,2
1410233885317,1
1410233885318,1
1410233885319,1
1410233885320,1
1410233885321,1
1410233885322,1
1410233885323,1
1410233885324,1
1410233885325,1
1410233885326,1
1410233885327,1
1410233885328,1
1410233885329,1
1410233885330,1
1410233885331,1
1410233885332,1
1410233885333,1
1410233885334,1
1410233885335,1
1410233885336,1
1410233885337,1
1410233885338,1
1410233885339,1
1410233885340,1
1410233885341,1
1410233885342,1
1410233885343,1
1410233885344,1
1410233885345,1
1410233885346,1
1410233885347,1
1410233885348,1
1410233885349,1
1410233885350,1
1410233885351,1
1410233885352,1
1410233885353,1
1410233885355,1
1410233885355,0
1410233885357,1
1410233885357,0
1410233885359,1
1410233885360,1
1410233885361,1
1410233885362,1
1410233885363,1
1410233885364,1
1410233885365,1
1410233885366,1
1410233885367,1
1410233885368,1
1410233885369,1
1410233885370,1
1410233885371,1
1410233885372,1
1410233885373,1
1410233885374,1
1410233885375,1
1410233885376,1
1410233885377,1
1410233885378,1
1410233885379,1
1410233885380,1
1410233885381,1
1410233885382,1
1410233885384,2
1410233885385,1
1410233885386,1
1410233885387,1
1410233885388,1
1410233885389,1
1410233885390,1
1410233885391,1
1410233885392,1
1410233885393,1
1410233885394,1
1410233885395,1
1410233885396,1
1410233885397,1
1410233885398,1
1410233885399,1
1410233885400,1
1410233885401,1
1410233885402,1
1410233885403,1
1410233885404,1
1410233885405,1
1410233885406,1
1410233885407,1
1410233885408,1
1410233885409,1
1410233885410,1
1410233885411,1
1410233885412,1
1410233885413,1
1410233885414,1
1410233885415,1
1410233885416,1
1410233885417,1
1410233885418,1
1410233885420,2
1410233885421,1
1410233885422,1
1410233885423,1
1410233885424,1
1410233885425,1
1410233885426,1
1410233885427,1
1410233885428,1
1410233885429,1
1410233885430,1
1410233885431,1
1410233885432,1
1410233885433,1
1410233885435,1
1410233885436,1
1410233885437,1
1410233885438,1
1410233885439,1
1410233885441,2
1410233885443,2
1410233885444,1
1410233885446,2
1410233885447,1
1410233885449,1
1410233885450,1
1410233885451,1
1410233885452,1
1410233885453,1
1410233885454,1
1410233885455,1
1410233885456,1
1410233885457,1
1410233885458,1
1410233885459,1
1410233885460,1
1410233885461,1
1410233885462,1
1410233885464,2
1410233885465,1
1410233885466,1
1410233885467,1
1410233885468,1
1410233885469,1
1410233885470,1
1410233885471,1
1410233885472,1
1410233885473,1
1410233885474,1
1410233885475,1
1410233885476,1
1410233885477,1
1410233885478,1
1410233885480,2
1410233885481,1
1410233885482,1
1410233885483,1
1410233885483,0
1410233885484,0
1410233885485,1
1410233885486,1
1410233885488,2
1410233885489,1
1410233885490,1
1410233885491,1
1410233885492,1
1410233885493,1
1410233885494,1
1410233885495,1
1410233885496,1
1410233885497,1
1410233885498,1
1410233885499,1
1410233885500,1
1410233885501,1
1410233885502,1
1410233885503,1
1410233885504,1
1410233885505,1
1410233885506,1
1410233885507,1
1410233885508,1
1410233885509,1
1410233885510,1
1410233885511,1
1410233885512,1
1410233885513,1
1410233885514,1
1410233885515,1
1410233885516,1
1410233885517,1
1410233885518,1
1410233885519,1
1410233885520,1
1410233885521,1
1410233885522,1
1410233885523,1
1410233885524,1
1410233885525,1
1410233885526,1
1410233885527,1
1410233885528,1
1410233885529,1
1410233885531,1
1410233885532,1
1410233885533,1
1410233885534,1
1410233885535,1
1410233885536,1
1410233885537,1
1410233885538,1
1410233885539,1
1410233885540,1
1410233885541,1
1410233885542,1
1410233885543,1
1410233885544,1
1410233885545,1
1410233885546,1
1410233885547,1
1410233885548,1
1410233885549,1
1410233885550,1
1410233885551,1
1410233885552,1
1410233885553,1
1410233885554,1
1410233885555,1
1410233885556,1
1410233885557,1
1410233885558,1
1410233885559,1
1410233885560,1
1410233885561,1
1410233885562,1
1410233885563,1
1410233885564,1
1410233885565,1
1410233885566,1
1410233885567,1
1410233885568,1
1410233885569,1
1410233885570,1
1410233885571,1
1410233885573,2
1410233885574,1
1410233885575,1
1410233885576,1
1410233885577,1
1410233885578,1
1410233885579,1
1410233885581,1
1410233885582,1
1410233885583,1
1410233885584,1
1410233885585,1
1410233885587,1
1410233885589,2
1410233885590,1
1410233885591,1
1410233885593,1
1410233885594,1
1410233885595,1
1410233885597,1
1410233885598,1
1410233885599,1
1410233885600,1
1410233885601,1
1410233885602,1
1410233885603,1
1410233885604,1
1410233885605,1
1410233885606,1
1410233885607,1
1410233885608,1
1410233885609,1
1410233885610,1
1410233885611,1
1410233885612,1
1410233885613,1
1410233885614,1
1410233885615,1
1410233885616,1
1410233885617,1
1410233885618,1
1410233885620,1
1410233885621,1
1410233885622,1
1410233885623,1
1410233885624,1
1410233885625,1
1410233885626,1
1410233885627,1
1410233885628,1
1410233885629,1
1410233885631,1
1410233885632,1
1410233885633,1
1410233885634,1
1410233885635,1
1410233885636,1
1410233885637,1
1410233885638,1
1410233885639,1
1410233885640,1
1410233885641,1
1410233885642,1
1410233885643,1
1410233885644,1
1410233885645,1
1410233885646,1
1410233885647,1
1410233885648,1
1410233885649,1
1410233885650,1
1410233885651,1
1410233885652,1
1410233885653,1
1410233885654,1
1410233885655,1
1410233885656,1
1410233885657,1
1410233885658,1
1410233885659,1
1410233885660,1
1410233885661,1
1410233885662,1
1410233885663,1
1410233885664,1
1410233885665,1
1410233885666,1
1410233885667,1
1410233885668,1
1410233885670,1
1410233885671,1
1410233885672,1
1410233885673,1
1410233885674,1
1410233885675,1
1410233885676,1
1410233885677,1
1410233885678,1
1410233885679,1
1410233885680,1
1410233885681,1
1410233885682,1
1410233885683,1
1410233885684,1
1410233885685,1
1410233885686,1
1410233885687,1
1410233885688,1
1410233885689,1
1410233885690,1
1410233885691,1
1410233885692,1
1410233885693,1
1410233885694,1
1410233885695,1
1410233885696,1
1410233885697,1
1410233885699,2
1410233885700,1
1410233885701,1
1410233885702,1
1410233885703,1
1410233885704,1
1410233885705,1
1410233885706,1
1410233885707,1
1410233885708,1
1410233885709,1
1410233885710,1
1410233885711,1
1410233885712,1
1410233885713,1
1410233885714,1
1410233885715,1
1410233885715,0
1410233885716,0
1410233885717,0
1410233885718,0
1410233885720,1
1410233885720,0
1410233885721,0
1410233885723,1
1410233885724,1
1410233885725,1
1410233885726,1
1410233885727,1
1410233885728,1
1410233885729,1
1410233885730,1
1410233885731,1
1410233885731,0
1410233885732,1
1410233885733,1
1410233885734,1
1410233885735,1
1410233885736,0
1410233885737,1
1410233885738,0
1410233885740,1
1410233885741,1
1410233885742,1
1410233885744,2
1410233885745,1
1410233885747,2
1410233885748,1
1410233885749,1
